Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Region
18301,2025-07-10,Clothing,Columbia Rain Jacket,12,128.33,1539.96,South America
18302,2024-11-30,Electronics,Samsung Galaxy Tab S8,20,701.34,14026.80,Africa
18303,2025-10-03,Sports,Everlast Boxing Gloves,5,50.97,254.85,Asia
18304,2024-01-26,Beauty Products,L'Oreal Revitalift Cream,3,27.44,82.32,Oceania
18305,2025-07-10,Electronics,Samsung Galaxy Tab S8,4,706.93,2827.72,Asia
18306,2025-01-09,Electronics,MacBook Pro 16-inch,1,2423.68,2423.68,Oceania
18307,2024-10-11,Electronics,iPhone 14 Pro,9,986.07,8874.63,North America
18308,2024-07-19,Clothing,Calvin Klein Slim Fit Shirt,15,94.04,1410.60,Africa
18309,2024-01-05,Electronics,Garmin Forerunner 945,6,476.27,2857.62,Oceania
18310,2024-02-09,Sports,Babolat Pure Drive Tennis Racket,13,216.93,2820.09,Europe
18311,2024-11-27,Clothing,Nike Air Force 1,10,83.32,833.20,Africa
18312,2025-07-10,Beauty Products,The Ordinary Serum Set,1,39.21,39.21,Asia
18313,2024-03-24,Electronics,Dell XPS 13 Laptop,4,1313.00,5252.00,Oceania
18314,2025-12-30,Clothing,Nike Air Force 1,7,89.20,624.40,North America
18315,2025-06-30,Electronics,Google Pixel 8 Pro,20,982.82,19656.40,North America
18316,2024-01-17,Books,Dune by Frank Herbert,20,24.47,489.40,Africa
18317,2024-06-24,Home Appliances,Blueair Classic 480i,5,577.51,2887.55,Middle East
18318,2025-09-27,Sports,Wilson Evolution Basketball,10,27.42,274.20,Asia
18319,2024-09-20,Beauty Products,Clinique Moisture Surge,6,46.40,278.40,Oceania
18320,2024-09-23,Home Appliances,Ninja Professional Blender,14,106.29,1488.06,Oceania
18321,2024-06-11,Beauty Products,Neutrogena Skincare Set,8,95.86,766.88,Oceania
18322,2025-05-23,Clothing,Nike Air Force 1,1,90.30,90.30,Asia
18323,2024-10-18,Books,Dune by Frank Herbert,9,24.72,222.48,Asia
18324,2025-12-14,Books,Deep Work,3,18.36,55.08,Asia
18325,2025-11-05,Beauty Products,The Ordinary Serum Set,14,43.71,611.94,Oceania
18326,2025-01-03,Beauty Products,L'Oreal Revitalift Cream,4,31.91,127.64,North America
18327,2025-05-26,Home Appliances,Instant Pot Duo 7-in-1,5,138.99,694.95,North America
18328,2025-04-30,Home Appliances,Samsung Smart Refrigerator,15,1869.59,28043.85,North America
18329,2025-12-25,Clothing,Levi's 501 Jeans,17,68.86,1170.62,Europe
18330,2025-01-08,Beauty Products,Olaplex Hair Repair Set,16,63.03,1008.48,Asia
18331,2025-04-27,Electronics,Samsung Galaxy Tab S8,19,748.25,14216.75,Africa
18332,2025-08-06,Books,Clean Code,4,39.99,159.96,Europe
18333,2024-06-02,Beauty Products,L'Oreal Revitalift Cream,1,31.22,31.22,Europe
18334,2025-07-25,Home Appliances,Instant Pot Duo 7-in-1,15,122.77,1841.55,South America
18335,2024-09-05,Electronics,Dell XPS 13 Laptop,11,1363.53,14998.83,Asia
18336,2024-07-27,Clothing,Puma Sports Hoodie,13,78.29,1017.77,Asia
18337,2024-12-10,Home Appliances,iRobot Roomba j7,10,667.14,6671.40,North America
18338,2025-10-13,Home Appliances,Instant Pot Duo 7-in-1,13,136.51,1774.63,Middle East
18339,2025-01-13,Sports,Manduka PRO Yoga Mat,10,110.10,1101.00,Europe
18340,2024-11-25,Home Appliances,iRobot Roomba j7,18,646.95,11645.10,Europe
18341,2024-11-24,Clothing,Adidas Ultraboost Shoes,2,194.67,389.34,Asia
18342,2025-08-05,Beauty Products,Clinique Moisture Surge,12,41.99,503.88,South America
18343,2024-10-12,Books,Dune by Frank Herbert,2,25.90,51.80,South America
18344,2024-10-25,Clothing,Nike Air Force 1,9,97.90,881.10,Africa
18345,2024-08-17,Books,The Psychology of Money,1,18.21,18.21,Africa
18346,2024-10-04,Sports,Bowflex Adjustable Dumbbells,13,408.51,5310.63,Middle East
18347,2024-11-04,Beauty Products,MAC Lipstick Collection,16,79.86,1277.76,Europe
18348,2025-11-19,Sports,Callaway Golf Club Set,1,891.93,891.93,Oceania
18349,2024-10-31,Beauty Products,L'Oreal Revitalift Cream,20,29.91,598.20,Africa
18350,2025-07-12,Home Appliances,Instant Pot Duo 7-in-1,10,123.03,1230.30,Europe
18351,2025-10-14,Electronics,Sony WH-1000XM5 Headphones,9,399.32,3593.88,Oceania
18352,2025-01-17,Beauty Products,Maybelline Makeup Kit,6,51.63,309.78,North America
18353,2024-01-27,Home Appliances,Instant Pot Duo 7-in-1,8,136.30,1090.40,Africa
18354,2025-10-11,Books,Dune by Frank Herbert,15,28.55,428.25,North America
18355,2025-10-04,Clothing,Under Armour Training Shirt,11,43.15,474.65,South America
18356,2024-02-05,Clothing,Patagonia Fleece Jacket,1,184.43,184.43,Europe
18357,2025-09-29,Home Appliances,Philips Air Fryer XXL,1,246.68,246.68,Europe
18358,2025-03-28,Clothing,Calvin Klein Slim Fit Shirt,12,90.94,1091.28,Europe
18359,2025-09-13,Clothing,Nike Air Force 1,11,86.37,950.07,Middle East
18360,2025-03-30,Books,Atomic Habits,2,20.41,40.82,North America
18361,2025-05-31,Books,The Da Vinci Code,18,16.75,301.50,Asia
18362,2024-09-12,Beauty Products,Dyson Supersonic Hair Dryer,14,427.62,5986.68,North America
18363,2025-09-03,Beauty Products,Maybelline Makeup Kit,1,50.37,50.37,Europe
18364,2025-05-01,Sports,Wilson Evolution Basketball,14,29.62,414.68,Asia
18365,2024-11-21,Books,Sapiens,17,27.35,464.95,South America
18366,2024-03-06,Sports,Adidas FIFA Soccer Ball,6,36.77,220.62,Africa
18367,2024-09-19,Electronics,Samsung Galaxy Tab S8,15,693.99,10409.85,Middle East
18368,2025-12-20,Books,The Hobbit,15,13.73,205.95,Middle East
18369,2024-09-18,Books,The Psychology of Money,8,17.73,141.84,Europe
18370,2024-10-22,Clothing,Calvin Klein Slim Fit Shirt,14,92.37,1293.18,Oceania
18371,2025-02-19,Beauty Products,L'Oreal Revitalift Cream,10,28.36,283.60,South America
18372,2025-05-19,Electronics,Canon EOS R10 Camera,18,997.56,17956.08,Oceania
18373,2025-01-02,Sports,Babolat Pure Drive Tennis Racket,13,208.03,2704.39,Asia
18374,2025-05-26,Home Appliances,Philips Air Fryer XXL,13,264.77,3442.01,North America
18375,2025-12-09,Electronics,MacBook Pro 16-inch,17,2492.48,42372.16,Middle East
18376,2024-04-07,Sports,Manduka PRO Yoga Mat,2,118.55,237.10,South America
18377,2025-09-23,Electronics,Sony WH-1000XM5 Headphones,5,413.26,2066.30,South America
18378,2025-10-20,Home Appliances,Samsung Smart Refrigerator,15,1757.32,26359.80,Europe
18379,2024-05-12,Electronics,Canon EOS R10 Camera,1,948.80,948.80,Middle East
18380,2024-05-14,Sports,Manduka PRO Yoga Mat,5,130.78,653.90,Oceania
18381,2024-07-19,Beauty Products,Chanel No. 5 Perfume,13,120.96,1572.48,Oceania
18382,2024-09-10,Books,Sapiens,10,25.11,251.10,Africa
18383,2025-03-17,Electronics,iPhone 14 Pro,4,1041.58,4166.32,Africa
18384,2024-07-03,Beauty Products,MAC Lipstick Collection,17,84.66,1439.22,Oceania
18385,2025-01-19,Sports,Everlast Boxing Gloves,14,45.69,639.66,Oceania
18386,2025-02-16,Electronics,Samsung Galaxy Tab S8,17,799.57,13592.69,Europe
18387,2025-12-22,Home Appliances,Blueair Classic 480i,1,655.14,655.14,Middle East
18388,2024-01-06,Electronics,Sony WH-1000XM5 Headphones,10,431.53,4315.30,North America
18389,2025-08-23,Sports,Adidas FIFA Soccer Ball,7,42.05,294.35,Oceania
18390,2025-12-07,Home Appliances,Philips Air Fryer XXL,18,254.06,4573.08,Middle East
18391,2025-01-07,Electronics,Sony WH-1000XM5 Headphones,16,410.43,6566.88,North America
18392,2024-04-12,Clothing,Patagonia Fleece Jacket,9,168.67,1518.03,Oceania
18393,2024-09-27,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",14,31.15,436.10,Asia
18394,2024-03-07,Home Appliances,KitchenAid Stand Mixer,5,468.37,2341.85,North America
18395,2024-04-16,Electronics,Samsung Galaxy Tab S8,17,690.64,11740.88,Africa
18396,2024-09-10,Sports,Bowflex Adjustable Dumbbells,6,466.62,2799.72,North America
18397,2024-11-02,Home Appliances,Ninja Professional Blender,18,106.48,1916.64,Middle East
18398,2025-10-23,Beauty Products,Neutrogena Skincare Set,13,88.38,1148.94,North America
18399,2025-01-21,Books,Clean Code,4,37.92,151.68,North America
18400,2025-06-10,Books,Sapiens,11,27.38,301.18,Middle East
18401,2025-08-05,Sports,Hydro Flask Sports Bottle,12,41.27,495.24,Africa
18402,2024-02-23,Beauty Products,L'Oreal Revitalift Cream,9,27.08,243.72,Middle East
18403,2025-06-23,Electronics,Dell XPS 13 Laptop,7,1189.69,8327.83,North America
18404,2024-03-21,Sports,Manduka PRO Yoga Mat,4,127.32,509.28,Africa
18405,2025-05-05,Home Appliances,Instant Pot Duo 7-in-1,19,141.22,2683.18,Europe
18406,2024-03-14,Electronics,iPhone 14 Pro,15,1065.83,15987.45,Oceania
18407,2025-04-13,Clothing,Calvin Klein Slim Fit Shirt,5,83.39,416.95,Europe
18408,2024-04-01,Electronics,MacBook Pro 16-inch,17,2334.84,39692.28,Europe
18409,2025-01-17,Home Appliances,Dyson V11 Vacuum,9,497.94,4481.46,Asia
18410,2024-06-18,Sports,Manduka PRO Yoga Mat,20,128.99,2579.80,North America
18411,2024-02-04,Sports,Fitbit Charge 6,11,152.60,1678.60,Europe
18412,2025-02-06,Clothing,Nike Air Force 1,11,90.27,992.97,Middle East
18413,2024-07-02,Beauty Products,L'Oreal Revitalift Cream,6,28.78,172.68,North America
18414,2025-04-03,Home Appliances,Dyson V11 Vacuum,15,547.00,8205.00,Africa
18415,2025-06-27,Home Appliances,iRobot Roomba j7,3,686.40,2059.20,Europe
18416,2025-02-14,Clothing,Under Armour Training Shirt,4,38.26,153.04,North America
18417,2025-05-22,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",2,34.79,69.58,Oceania
18418,2025-06-30,Beauty Products,L'Oreal Revitalift Cream,3,30.05,90.15,South America
18419,2024-02-15,Sports,Spalding Volleyball,11,37.08,407.88,Middle East
18420,2025-08-23,Electronics,Sony WH-1000XM5 Headphones,8,379.44,3035.52,Asia
18421,2025-11-04,Clothing,Vans Old Skool Sneakers,1,78.51,78.51,North America
18422,2024-01-13,Sports,Fitbit Charge 6,16,165.53,2648.48,Oceania
18423,2024-12-20,Sports,Wilson Evolution Basketball,6,29.27,175.62,Middle East
18424,2025-02-10,Sports,Babolat Pure Drive Tennis Racket,11,218.56,2404.16,Africa
18425,2025-07-06,Clothing,Puma Sports Hoodie,16,71.64,1146.24,Oceania
18426,2024-07-23,Sports,Hydro Flask Sports Bottle,20,36.82,736.40,Europe
18427,2024-05-05,Books,Clean Code,16,42.78,684.48,Africa
18428,2024-05-21,Home Appliances,Blueair Classic 480i,5,582.91,2914.55,North America
18429,2025-12-06,Sports,Bowflex Adjustable Dumbbells,9,459.17,4132.53,South America
18430,2025-10-05,Clothing,Patagonia Fleece Jacket,15,197.69,2965.35,Oceania
18431,2024-06-05,Home Appliances,Philips Air Fryer XXL,12,266.95,3203.40,Europe
18432,2024-09-20,Sports,Spalding Volleyball,7,35.94,251.58,North America
18433,2025-11-21,Books,Dune by Frank Herbert,12,26.89,322.68,Oceania
18434,2025-03-22,Beauty Products,Chanel No. 5 Perfume,12,131.30,1575.60,Oceania
18435,2024-10-31,Home Appliances,iRobot Roomba j7,8,630.29,5042.32,North America
18436,2024-07-26,Home Appliances,Keurig K-Elite Coffee Maker,13,200.73,2609.49,Asia
18437,2025-09-30,Books,The Hobbit,7,14.13,98.91,Europe
18438,2024-06-17,Beauty Products,Neutrogena Skincare Set,7,84.05,588.35,Oceania
18439,2025-12-18,Beauty Products,Dyson Supersonic Hair Dryer,4,425.98,1703.92,North America
18440,2025-08-18,Books,Atomic Habits,8,21.61,172.88,North America
18441,2024-02-08,Sports,Babolat Pure Drive Tennis Racket,12,208.51,2502.12,Africa
18442,2024-06-20,Beauty Products,Chanel No. 5 Perfume,8,127.52,1020.16,Africa
18443,2024-05-29,Electronics,Nintendo Switch OLED,8,332.11,2656.88,Africa
18444,2025-01-01,Books,The Hobbit,6,14.40,86.40,Oceania
18445,2024-08-30,Beauty Products,CeraVe Hydrating Cleanser,8,17.61,140.88,Middle East
18446,2025-09-14,Clothing,Adidas Ultraboost Shoes,17,198.54,3375.18,South America
18447,2025-03-14,Home Appliances,Philips Air Fryer XXL,15,228.25,3423.75,Europe
18448,2024-11-28,Books,Sapiens,6,24.47,146.82,Oceania
18449,2025-06-12,Clothing,Under Armour Training Shirt,8,40.58,324.64,Middle East
18450,2024-12-02,Electronics,Dell XPS 13 Laptop,9,1390.85,12517.65,Europe
18451,2025-05-17,Sports,Everlast Boxing Gloves,8,48.35,386.80,North America
18452,2025-03-12,Beauty Products,L'Oreal Revitalift Cream,12,31.87,382.44,Asia
18453,2025-01-04,Sports,Adidas FIFA Soccer Ball,8,43.11,344.88,South America
18454,2025-12-28,Electronics,Sony WH-1000XM5 Headphones,15,406.01,6090.15,Middle East
18455,2024-05-24,Beauty Products,CeraVe Hydrating Cleanser,11,17.83,196.13,Oceania
18456,2024-11-05,Books,Atomic Habits,19,19.15,363.85,Asia
18457,2024-10-08,Sports,Wilson Evolution Basketball,15,32.08,481.20,Oceania
18458,2024-10-17,Electronics,Apple Watch Series 9,3,406.74,1220.22,Asia
18459,2025-07-26,Electronics,Canon EOS R10 Camera,11,924.81,10172.91,South America
18460,2025-11-01,Sports,Babolat Pure Drive Tennis Racket,5,211.55,1057.75,South America
18461,2025-12-04,Clothing,Under Armour Training Shirt,1,38.01,38.01,North America
18462,2024-06-01,Clothing,Nike Air Force 1,11,81.13,892.43,Oceania
18463,2025-01-08,Sports,Everlast Boxing Gloves,10,48.96,489.60,Asia
18464,2025-09-13,Home Appliances,Philips Air Fryer XXL,3,256.93,770.79,South America
18465,2024-03-01,Books,The Psychology of Money,9,18.44,165.96,Oceania
18466,2025-10-01,Sports,Manduka PRO Yoga Mat,7,110.29,772.03,Oceania
18467,2025-10-04,Home Appliances,Instant Pot Duo 7-in-1,9,117.57,1058.13,South America
18468,2025-11-18,Sports,Wilson Evolution Basketball,13,31.80,413.40,Africa
18469,2025-08-05,Sports,Everlast Boxing Gloves,8,47.90,383.20,Europe
18470,2024-07-03,Electronics,Google Pixel 8 Pro,17,1046.96,17798.32,Asia
18471,2024-04-06,Beauty Products,L'Oreal Revitalift Cream,20,30.93,618.60,South America
18472,2025-07-04,Sports,Manduka PRO Yoga Mat,10,125.19,1251.90,Africa
18473,2024-04-12,Electronics,Sony WH-1000XM5 Headphones,20,380.63,7612.60,Asia
18474,2024-02-08,Sports,Spalding Volleyball,17,34.90,593.30,Oceania
18475,2024-11-15,Sports,Bowflex Adjustable Dumbbells,5,452.82,2264.10,Africa
18476,2025-04-17,Sports,Spalding Volleyball,3,35.71,107.13,Middle East
18477,2024-09-04,Sports,Everlast Boxing Gloves,10,45.77,457.70,Africa
18478,2024-04-21,Beauty Products,Clinique Moisture Surge,19,41.47,787.93,Oceania
18479,2025-10-17,Books,The Psychology of Money,13,16.35,212.55,South America
18480,2025-07-13,Electronics,Garmin Forerunner 945,8,527.30,4218.40,Oceania
18481,2025-02-19,Beauty Products,Neutrogena Skincare Set,15,91.23,1368.45,Europe
18482,2024-02-11,Sports,Bowflex Adjustable Dumbbells,1,395.28,395.28,Oceania
18483,2025-02-19,Sports,Hydro Flask Sports Bottle,18,39.17,705.06,South America
18484,2024-07-17,Beauty Products,Olaplex Hair Repair Set,5,60.57,302.85,Oceania
18485,2024-08-01,Beauty Products,Dyson Supersonic Hair Dryer,16,453.89,7262.24,Asia
18486,2024-02-28,Books,Atomic Habits,15,20.15,302.25,Africa
18487,2024-01-22,Books,The Hobbit,1,14.61,14.61,Africa
18488,2025-05-17,Sports,Spalding Volleyball,18,36.59,658.62,Oceania
18489,2024-12-31,Electronics,Canon EOS R10 Camera,8,899.93,7199.44,North America
18490,2024-01-01,Clothing,Adidas Ultraboost Shoes,17,186.72,3174.24,North America
18491,2025-01-11,Home Appliances,Keurig K-Elite Coffee Maker,15,188.22,2823.30,Europe
18492,2025-02-05,Sports,Adidas FIFA Soccer Ball,17,42.09,715.53,South America
18493,2024-07-09,Sports,Callaway Golf Club Set,12,860.50,10326.00,Africa
18494,2024-02-05,Electronics,Garmin Forerunner 945,15,549.76,8246.40,North America
18495,2025-10-15,Home Appliances,Instant Pot Duo 7-in-1,10,138.92,1389.20,South America
18496,2025-03-13,Beauty Products,MAC Lipstick Collection,18,85.48,1538.64,Asia
18497,2025-12-02,Home Appliances,LG Front Load Washer,7,916.84,6417.88,Europe
18498,2024-11-18,Beauty Products,Olaplex Hair Repair Set,11,61.77,679.47,South America
18499,2025-11-05,Beauty Products,CeraVe Hydrating Cleanser,20,17.29,345.80,South America
18500,2024-05-26,Clothing,Patagonia Fleece Jacket,16,194.83,3117.28,South America
18501,2025-01-06,Electronics,Samsung Galaxy Tab S8,13,814.11,10583.43,Middle East
18502,2025-07-21,Sports,Wilson Evolution Basketball,20,27.40,548.00,South America
18503,2025-12-13,Electronics,iPhone 14 Pro,15,987.95,14819.25,South America
18504,2025-02-22,Beauty Products,CeraVe Hydrating Cleanser,5,19.14,95.70,Africa
18505,2025-02-25,Books,The Alchemist,14,13.17,184.38,Asia
18506,2024-12-02,Beauty Products,Neutrogena Skincare Set,13,92.70,1205.10,Asia
18507,2025-10-28,Home Appliances,KitchenAid Stand Mixer,9,466.94,4202.46,Africa
18508,2024-05-07,Books,Deep Work,17,18.84,320.28,Asia
18509,2025-03-19,Beauty Products,Maybelline Makeup Kit,13,50.12,651.56,Oceania
18510,2024-02-27,Home Appliances,iRobot Roomba j7,9,683.86,6154.74,Europe
18511,2025-02-25,Sports,Manduka PRO Yoga Mat,18,108.40,1951.20,Oceania
18512,2025-10-11,Home Appliances,Instant Pot Duo 7-in-1,19,141.74,2693.06,South America
18513,2025-09-18,Sports,Manduka PRO Yoga Mat,14,118.11,1653.54,Oceania
18514,2025-02-08,Clothing,Calvin Klein Slim Fit Shirt,2,87.66,175.32,Europe
18515,2024-03-16,Books,The Hobbit,1,15.60,15.60,Europe
18516,2025-04-17,Home Appliances,LG Front Load Washer,15,981.88,14728.20,Asia
18517,2025-04-28,Books,Deep Work,7,17.68,123.76,Africa
18518,2025-07-10,Home Appliances,Dyson V11 Vacuum,16,483.30,7732.80,Africa
18519,2025-01-04,Sports,Adidas FIFA Soccer Ball,7,39.89,279.23,Asia
18520,2024-12-22,Beauty Products,Neutrogena Skincare Set,18,85.63,1541.34,North America
18521,2025-09-09,Beauty Products,L'Oreal Revitalift Cream,7,29.13,203.91,Oceania
18522,2025-08-05,Sports,Manduka PRO Yoga Mat,8,114.18,913.44,Europe
18523,2024-10-04,Home Appliances,Samsung Smart Refrigerator,5,1716.55,8582.75,South America
18524,2024-05-13,Clothing,Columbia Rain Jacket,20,133.74,2674.80,North America
18525,2024-10-08,Books,The Hobbit,10,14.57,145.70,Oceania
18526,2024-08-09,Electronics,Samsung Galaxy Tab S8,13,800.45,10405.85,Oceania
18527,2024-06-26,Home Appliances,LG Front Load Washer,5,903.90,4519.50,Middle East
18528,2025-09-04,Books,The Alchemist,18,13.39,241.02,Oceania
18529,2024-05-26,Beauty Products,Chanel No. 5 Perfume,2,123.47,246.94,Asia
18530,2025-12-19,Beauty Products,CeraVe Hydrating Cleanser,10,17.55,175.50,Africa
18531,2024-05-09,Books,Dune by Frank Herbert,12,28.45,341.40,North America
18532,2024-09-07,Beauty Products,Dyson Supersonic Hair Dryer,11,443.47,4878.17,Africa
18533,2024-11-03,Electronics,Nintendo Switch OLED,20,344.56,6891.20,North America
18534,2025-10-16,Clothing,Levi's 501 Jeans,14,65.76,920.64,South America
18535,2025-05-26,Beauty Products,Maybelline Makeup Kit,20,52.88,1057.60,Asia
18536,2024-04-19,Sports,Manduka PRO Yoga Mat,8,110.20,881.60,North America
18537,2024-06-30,Clothing,Calvin Klein Slim Fit Shirt,19,94.44,1794.36,South America
18538,2024-03-21,Clothing,Levi's 501 Jeans,7,67.19,470.33,Oceania
18539,2024-12-29,Clothing,Under Armour Training Shirt,17,38.92,661.64,North America
18540,2025-03-29,Electronics,Nintendo Switch OLED,13,333.03,4329.39,Asia
18541,2024-01-16,Home Appliances,KitchenAid Stand Mixer,11,414.27,4556.97,Asia
18542,2025-09-15,Electronics,Dell XPS 13 Laptop,16,1311.93,20990.88,North America
18543,2024-10-26,Clothing,Puma Sports Hoodie,1,72.83,72.83,Middle East
18544,2025-04-27,Electronics,Garmin Forerunner 945,13,481.01,6253.13,Asia
18545,2025-05-20,Electronics,iPhone 14 Pro,16,1099.61,17593.76,South America
18546,2025-06-25,Electronics,Nintendo Switch OLED,9,371.31,3341.79,Middle East
18547,2024-11-04,Sports,Hydro Flask Sports Bottle,16,38.83,621.28,Africa
18548,2024-10-23,Home Appliances,Blueair Classic 480i,3,584.95,1754.85,Europe
18549,2024-11-20,Electronics,iPhone 14 Pro,17,967.53,16448.01,Europe
18550,2025-09-25,Sports,Hydro Flask Sports Bottle,12,39.88,478.56,Asia
18551,2024-07-07,Home Appliances,iRobot Roomba j7,4,649.15,2596.60,South America
18552,2024-03-14,Electronics,Canon EOS R10 Camera,10,933.29,9332.90,Africa
18553,2024-05-16,Beauty Products,Chanel No. 5 Perfume,2,140.58,281.16,Oceania
18554,2025-01-27,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",4,29.93,119.72,Europe
18555,2025-04-19,Electronics,Google Pixel 8 Pro,15,969.00,14535.00,Oceania
18556,2025-03-01,Books,Deep Work,4,17.53,70.12,South America
18557,2024-03-31,Sports,Bowflex Adjustable Dumbbells,8,469.46,3755.68,Europe
18558,2025-05-14,Electronics,Garmin Forerunner 945,8,537.05,4296.40,Europe
18559,2025-07-25,Home Appliances,Keurig K-Elite Coffee Maker,2,202.01,404.02,Middle East
18560,2025-08-07,Electronics,Canon EOS R10 Camera,20,966.28,19325.60,South America
18561,2025-03-15,Electronics,Google Pixel 8 Pro,13,1036.91,13479.83,Middle East
18562,2025-06-14,Clothing,Under Armour Training Shirt,16,40.42,646.72,Oceania
